[24008:21264:0623/233701.767:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[24008:21516:0623/233701.964:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[24008:21264:0623/233702.005:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[8620:2360:0623/233741.468:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-69F2570263AFC18CC025AE979CCD653F will be ignored
2356  ... 
2361  -O                                                                        (1 = 0.5%) {47.8%}
2362  ... 
2387  -O                                                                        (1 = 0.5%) {48.4%}
2388  -O                                                                        (1 = 0.5%) {48.9%}
2389  ... 
2399  -O                                                                        (1 = 0.5%) {49.5%}
2400  ... 
2413  -O                                                                        (1 = 0.5%) {50.0%}
2414  ... 
2429  -O                                                                        (1 = 0.5%) {50.5%}
2430  O                                                                         (0 = 0.0%) {51.1%}
2431  -O                                                                        (1 = 0.5%) {51.1%}
2432  ... 
2487  -O                                                                        (1 = 0.5%) {51.6%}
2488  ... 
2518  -O                                                                        (1 = 0.5%) {52.2%}
2519  ... 
2598  -O                                                                        (1 = 0.5%) {52.7%}
2599  ... 
2618  -O                                                                        (1 = 0.5%) {53.3%}
2619  ... 
2654  -O                                                                        (1 = 0.5%) {53.8%}
2655  -O                                                                        (1 = 0.5%) {54.4%}
2656  -O                                                                        (1 = 0.5%) {54.9%}
2657  -O                                                                        (1 = 0.5%) {55.5%}
2658  -O                                                                        (1 = 0.5%) {56.0%}
2659  -O                                                                        (1 = 0.5%) {56.6%}
2660  -O                                                                        (1 = 0.5%) {57.1%}
2661  -O                                                                        (1 = 0.5%) {57.7%}
2662  -O                                                                        (1 = 0.5%) {58.2%}
2663  -O                                                                        (1 = 0.5%) {58.8%}
2664  ... 
2699  -O                                                                        (1 = 0.5%) {59.3%}
2700  -O                                                                        (1 = 0.5%) {59.9%}
2701  -O                                                                        (1 = 0.5%) {60.4%}
2702  -O                                                                        (1 = 0.5%) {61.0%}
2703  -O                                                                        (1 = 0.5%) {61.5%}
2704  -O                                                                        (1 = 0.5%) {62.1%}
2705  -O                                                                        (1 = 0.5%) {62.6%}
2706  -O                                                                        (1 = 0.5%) {63.2%}
2707  -O                                                                        (1 = 0.5%) {63.7%}
2708  ... 
2710  -O                                                                        (1 = 0.5%) {64.3%}
2711  -O                                                                        (1 = 0.5%) {64.8%}
2712  ... 
2714  -O                                                                        (1 = 0.5%) {65.4%}
2715  -O                                                                        (1 = 0.5%) {65.9%}
2716  -O                                                                        (1 = 0.5%) {66.5%}
2717  ... 
2723  -O                                                                        (1 = 0.5%) {67.0%}
2724  ... 
2738  -O                                                                        (1 = 0.5%) {67.6%}
2739  ... 
2769  -O                                                                        (1 = 0.5%) {68.1%}
2770  ... 
2789  -O                                                                        (1 = 0.5%) {68.7%}
2790  -O                                                                        (1 = 0.5%) {69.2%}
2791  -O                                                                        (1 = 0.5%) {69.8%}
2792  -O                                                                        (1 = 0.5%) {70.3%}
2793  ... 
2841  -O                                                                        (1 = 0.5%) {70.9%}
2842  ... 
2903  -O                                                                        (1 = 0.5%) {71.4%}
2904  -O                                                                        (1 = 0.5%) {72.0%}
2905  ... 
2927  -O                                                                        (1 = 0.5%) {72.5%}
2928  ... 
2935  -O                                                                        (1 = 0.5%) {73.1%}
2936  ... 
3004  -O                                                                        (1 = 0.5%) {73.6%}
3005  ... 
3019  -O                                                                        (1 = 0.5%) {74.2%}
3020  -O                                                                        (1 = 0.5%) {74.7%}
3021  ... 
3028  -O                                                                        (1 = 0.5%) {75.3%}
3029  ... 
3066  -O                                                                        (1 = 0.5%) {75.8%}
3067  ... 
3116  -O                                                                        (1 = 0.5%) {76.4%}
3117  ... 
3157  -O                                                                        (1 = 0.5%) {76.9%}
3158  ... 
3189  -O                                                                        (1 = 0.5%) {77.5%}
3190  ... 
3198  -O                                                                        (1 = 0.5%) {78.0%}
3199  ... 
3254  -O                                                                        (1 = 0.5%) {78.6%}
3255  ... 
3273  -O                                                                        (1 = 0.5%) {79.1%}
3274  O                                                                         (0 = 0.0%) {79.7%}
3275  -O                                                                        (1 = 0.5%) {79.7%}
3276  ... 
3279  -O                                                                        (1 = 0.5%) {80.2%}
3280  ... 
3307  -O                                                                        (1 = 0.5%) {80.8%}
3308  -O                                                                        (1 = 0.5%) {81.3%}
3309  ... 
3349  -O                                                                        (1 = 0.5%) {81.9%}
3350  ... 
3359  -O                                                                        (1 = 0.5%) {82.4%}
3360  ... 
3409  -O                                                                        (1 = 0.5%) {83.0%}
3410  ... 
3444  -O                                                                        (1 = 0.5%) {83.5%}
3445  ... 
3580  -O                                                                        (1 = 0.5%) {84.1%}
3581  -O                                                                        (1 = 0.5%) {84.6%}
3582  ... 
3698  -O                                                                        (1 = 0.5%) {85.2%}
3699  ... 
3789  -O                                                                        (1 = 0.5%) {85.7%}
3790  -O                                                                        (1 = 0.5%) {86.3%}
3791  ... 
3803  -O                                                                        (1 = 0.5%) {86.8%}
3804  ... 
3870  -O                                                                        (1 = 0.5%) {87.4%}
3871  ... 
3945  -O                                                                        (1 = 0.5%) {87.9%}
3946  ... 
3973  -O                                                                        (1 = 0.5%) {88.5%}
3974  ... 
4007  -O                                                                        (1 = 0.5%) {89.0%}
4008  ... 
4079  -O                                                                        (1 = 0.5%) {89.6%}
4080  ... 
4113  -O                                                                        (1 = 0.5%) {90.1%}
4114  ... 
4161  -O                                                                        (1 = 0.5%) {90.7%}
4162  ... 
4177  -O                                                                        (1 = 0.5%) {91.2%}
4178  ... 
4194  -O                                                                        (1 = 0.5%) {91.8%}
4195  O                                                                         (0 = 0.0%) {92.3%}
4196  -O                                                                        (1 = 0.5%) {92.3%}
4197  ... 
4240  -O                                                                        (1 = 0.5%) {92.9%}
4241  O                                                                         (0 = 0.0%) {93.4%}
4242  -O                                                                        (1 = 0.5%) {93.4%}
4243  ... 
4307  -O                                                                        (1 = 0.5%) {94.0%}
4308  ... 
4317  -O                                                                        (1 = 0.5%) {94.5%}
4318  ... 
4372  -O                                                                        (1 = 0.5%) {95.1%}
4373  ... 
4379  -O                                                                        (1 = 0.5%) {95.6%}
4380  ... 
4419  -O                                                                        (1 = 0.5%) {96.2%}
4420  ... 
4561  -O                                                                        (1 = 0.5%) {96.7%}
4562  ... 
4673  -O                                                                        (1 = 0.5%) {97.3%}
4674  ... 
4743  -O                                                                        (1 = 0.5%) {97.8%}
4744  ... 
4877  -O                                                                        (1 = 0.5%) {98.4%}
4878  ... 
4961  -O                                                                        (1 = 0.5%) {98.9%}
4962  ... 
4994  -O                                                                        (1 = 0.5%) {99.5%}
4995  ... 

Histogram: Blink.UseCounter.PermissionsPolicy.Allow2 recorded 0 samples (flags = 0x41)
0 ... 

Histogram: Blink.UseCounter.PermissionsPolicy.Header2 recorded 0 samples (flags = 0x41)
0 ... 

Histogram: Blink.UseCounter.PermissionsPolicy.Violation.Enforce recorded 0 samples (flags = 0x41)
0 ... 

Histogram: Blink.UseCounter.WebDXFeatures recorded 15 samples, mean = 37.7 (flags = 0x41)
0   ... 
5   -O                                                                        (1 = 6.7%) {0.0%}
6   ... 
8   -O                                                                        (1 = 6.7%) {6.7%}
9   -O                                                                        (1 = 6.7%) {13.3%}
10  O                                                                         (0 = 0.0%) {20.0%}
11  -O                                                                        (1 = 6.7%) {20.0%}
12  ... 
27  -O                                                                        (1 = 6.7%) {26.7%}
28  -O                                                                        (1 = 6.7%) {33.3%}
29  -O                                                                        (1 = 6.7%) {40.0%}
30  ... 
38  -O                                                                        (1 = 6.7%) {46.7%}
39  -O                                                                        (1 = 6.7%) {53.3%}
40  ... 
45  -O                                                                        (1 = 6.7%) {60.0%}
46  -O                                                                        (1 = 6.7%) {66.7%}
47  ... 
58  -O                                                                        (1 = 6.7%) {73.3%}
59  ... 
68  -O                                                                        (1 = 6.7%) {80.0%}
69  ... 
71  -O                                                                        (1 = 6.7%) {86.7%}
72  ... 
83  -O                                                                        (1 = 6.7%) {93.3%}
84  ... 

Histogram: Blink.UserDrivenDocumentUpdate.UpdateTime.PreFCP recorded 1 samples, mean = 26.0 (flags = 0x41)
0   ... 
21  -O                                                                        (1 = 100.0%) {0.0%}
29  ... 

Histogram: Bookmarks.BookmarkBar.Shown recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Bookmarks.Count.OnProfileLoad3 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Bookmarks.Storage.TimeToLoadAtStartup2 recorded 1 samples, mean = 19522.0 (flags = 0x41)
0      ... 
10000  -O                                                                        (1 = 100.0%) {0.0%}

Histogram: Bookmarks.Times.OnProfileLoad.TimeSinceAdded3 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Bookmarks.Utilization.OnProfileLoad.PercentageUsed recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Bookmarks.Utilization.OnProfileLoad.TotalUnused recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Bookmarks.Utilization.OnProfileLoad.TotalUsed recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: BrotliFilter.CompressionPercent recorded 33 samples, mean = 35.6 (flags = 0x41)
0    ... 
11   ----O                                                                     (4 = 12.1%) {0.0%}
12   -O                                                                        (1 = 3.0%) {12.1%}
13   O                                                                         (0 = 0.0%) {15.2%}
14   -O                                                                        (1 = 3.0%) {15.2%}
15   O                                                                         (0 = 0.0%) {18.2%}
16   -O                                                                        (1 = 3.0%) {18.2%}
17   O                                                                         (0 = 0.0%) {21.2%}
18   -O                                                                        (1 = 3.0%) {21.2%}
19   ... 
22   -O                                                                        (1 = 3.0%) {24.2%}
23   -O                                                                        (1 = 3.0%) {27.3%}
24   -O                                                                        (1 = 3.0%) {30.3%}
25   -O                                                                        (1 = 3.0%) {33.3%}
26   -O                                                                        (1 = 3.0%) {36.4%}
27   ... 
29   ----O                                                                     (4 = 12.1%) {39.4%}
30   --O                                                                       (2 = 6.1%) {51.5%}
31   O                                                                         (0 = 0.0%) {57.6%}
32   --O                                                                       (2 = 6.1%) {57.6%}
33   O                                                                         (0 = 0.0%) {63.6%}
34   -O                                                                        (1 = 3.0%) {63.6%}
35   ... 
38   --O                                                                       (2 = 6.1%) {66.7%}
39   -O                                                                        (1 = 3.0%) {72.7%}
40   ... 
43   ---O                                                                      (3 = 9.1%) {75.8%}
44   ... 
47   --O                                                                       (2 = 6.1%) {84.8%}
48   ... 
84   -O                                                                        (1 = 3.0%) {90.9%}
85   ... 
101  --O                                                                       (2 = 6.1%) {93.9%}

Histogram: BrotliFilter.Status recorded 33 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ---------------------------------O                                        (33 = 100.0%) {0.0%}
2  ... 

Histogram: BrotliFilter.UsedMemoryKB recorded 33 samples, mean = 223.5 (flags = 0x41)
0    ... 
16   --O                                                                       (2 = 6.1%) {0.0%}
20   O                                                                         (0 = 0.0%) {6.1%}
25   ---O                                                                      (3 = 9.1%) {6.1%}
31   ------O                                                                   (6 = 18.2%) {15.2%}
39   O                                                                         (0 = 0.0%) {33.3%}
49   --O                                                                       (2 = 6.1%) {33.3%}
61   -O                                                                        (1 = 3.0%) {39.4%}
76   ---O                                                                      (3 = 9.1%) {42.4%}
95   O                                                                         (0 = 0.0%) {51.5%}
119  ----O                                                                     (4 = 12.1%) {51.5%}
149  O                                                                         (0 = 0.0%) {63.6%}
187  -O                                                                        (1 = 3.0%) {63.6%}
234  ... 
367  -------O                                                                  (7 = 21.2%) {66.7%}
460  O                                                                         (0 = 0.0%) {87.9%}
576  -O                                                                        (1 = 3.0%) {87.9%}
722  ---O                                                                      (3 = 9.1%) {90.9%}
905  ... 

Histogram: Browser.ERP.RequestPayloadSizePerHour recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Browser.ERP.ResponsePayloadSizePerHour recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Browser.MainThreadsCongestion.RunningOnly recorded 399 samples, mean = 0.0 (flags = 0x41)
0  ------------------------------------------------------------------------O (398 = 99.7%)
1  O                                                                         (1 = 0.3%) {99.7%}
2  ... 

Histogram: Browser.MainThreadsCongestion.RunningOnly.Initial recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Browser.Responsiveness.IOJanksTotalPerMinute recorded 199 samples, mean = 0.2 (flags = 0x41)
0   ------------------------------------------------------------------------O (197 = 99.0%)
1   ... 
18  O                                                                         (1 = 0.5%) {99.0%}
20  O                                                                         (0 = 0.0%) {99.5%}
23  O                                                                         (1 = 0.5%) {99.5%}
26  ... 

Histogram: Browser.Responsiveness.IOJankyIntervalsPerMinute recorded 199 samples, mean = 0.2 (flags = 0x41)
0   ------------------------------------------------------------------------O (197 = 99.0%)
1   ... 
19  O                                                                         (1 = 0.5%) {99.0%}
20  ... 
23  O                                                                         (1 = 0.5%) {99.5%}
24  ... 

Histogram: BrowserRenderProcessHost.Cleanup.DelayReason recorded 12 samples, mean = 6.8 (flags = 0x41)
0  ---O                                                                      (3 = 25.0%)
1  ... 
9  ---------O                                                                (9 = 75.0%) {25.0%}
10 ... 

Histogram: BrowserRenderProcessHost.Cleanup.Total recorded 12 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ------------O                                                             (12 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: BrowserRenderProcessHost.ExistingRendererIsInitializedAndNotDead recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: BrowserRenderProcessHost.SpareProcessEvictedOtherSpare recorded 2 samples, mean = 0.0 (flags = 0x41)
0  --O                                                                       (2 = 100.0%)
1  ... 

Histogram: BrowserRenderProcessHost.SpareProcessMaybeTakeAction recorded 2 samples, mean = 2.0 (flags = 0x41)
0  -O                                                                        (1 = 50.0%)
1  ... 
4  -O                                                                        (1 = 50.0%) {50.0%}
5  ... 

Histogram: BrowserRenderProcessHost.SpareProcessStartupTime recorded 2 samples, mean = 11995.5 (flags = 0x41)
0      ... 
318    -O                                                                        (1 = 50.0%) {0.0%}
378    ... 
10000  -O                                                                        (1 = 50.0%) {50.0%}

Histogram: BrowserSwitcher.ExternalGreylistSize recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: BrowserSwitcher.ExternalSitelistSize recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: BrowserSwitcher.IeemSitelistSize recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: BrowsingTopics.BrowsingTopicsState.LoadFinishStatus recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: BrowsingTopics.SiteDataStorage.FileSize.KB recorded 1 samples, mean = 28.0 (flags = 0x41)
0   ... 
28  -O                                                                        (1 = 100.0%) {0.0%}
37  ... 

Histogram: BrowsingTopics.SiteDataStorage.InitStatus recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: CPU.Experimental.CpuEstimationTaskMigrated recorded 39 samples, mean = 0.1 (flags = 0x41)
0  -------------------------------------O                                    (37 = 94.9%)
1  --O                                                                       (2 = 5.1%) {94.9%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: CPU.Experimental.CpuEstimationTaskQueuedTime.Performance recorded 39 samples, mean = 33.3 (flags = 0x41)
0    ... 
9    ---------O                                                                (9 = 23.1%) {0.0%}
12   -----------O                                                              (11 = 28.2%) {23.1%}
16   -----O                                                                    (5 = 12.8%) {51.3%}
21   --------O                                                                 (8 = 20.5%) {64.1%}
28   ---O                                                                      (3 = 7.7%) {84.6%}
37   O                                                                         (0 = 0.0%) {92.3%}
49   -O                                                                        (1 = 2.6%) {92.3%}
65   ... 
113  -O                                                                        (1 = 2.6%) {94.9%}
149  ... 
448  -O                                                                        (1 = 2.6%) {97.4%}
590  ... 

Histogram: CPU.Experimental.CpuEstimationTaskThreadTime.Performance recorded 39 samples, mean = 162.3 (flags = 0x41)
0    ... 
113  -----------------------------O                                            (29 = 74.4%) {0.0%}
149  -------O                                                                  (7 = 17.9%) {74.4%}
196  -O                                                                        (1 = 2.6%) {92.3%}
258  ... 
590  --O                                                                       (2 = 5.1%) {94.9%}
777  ... 

Histogram: CPU.Experimental.CpuEstimationTaskTotalTime.Performance recorded 39 samples, mean = 230.2 (flags = 0x41)
0    ... 
113  --------------------O                                                     (20 = 51.3%) {0.0%}
149  ------------O                                                             (12 = 30.8%) {51.3%}
196  O                                                                         (0 = 0.0%) {82.1%}
258  --O                                                                       (2 = 5.1%) {82.1%}
340  O                                                                         (0 = 0.0%) {87.2%}
448  --O                                                                       (2 = 5.1%) {87.2%}
590  O                                                                         (0 = 0.0%) {92.3%}
777  ---O                                                                      (3 = 7.7%) {92.3%}
1023 ... 

Histogram: CPU.Experimental.CpuEstimationTaskWallTime.Performance recorded 39 samples, mean = 196.9 (flags = 0x41)
0    ... 
113  ------------------------O                                                 (24 = 61.5%) {0.0%}
149  --------O                                                                 (8 = 20.5%) {61.5%}
196  -O                                                                        (1 = 2.6%) {82.1%}
258  --O                                                                       (2 = 5.1%) {84.6%}
340  O                                                                         (0 = 0.0%) {89.7%}
448  --O                                                                       (2 = 5.1%) {89.7%}
590  --O                                                                       (2 = 5.1%) {94.9%}
777  ... 

Histogram: CPU.Experimental.CpuEstimationThreadTimePercent.Performance recorded 39 samples, mean = 90.6 (flags = 0x41)
0   ... 
24  -O                                                                        (1 = 2.6%) {0.0%}
25  O                                                                         (0 = 0.0%) {2.6%}
26  -O                                                                        (1 = 2.6%) {2.6%}
27  ... 
39  -O                                                                        (1 = 2.6%) {5.1%}
40  ... 
45  -O                                                                        (1 = 2.6%) {7.7%}
46  ... 
84  -O                                                                        (1 = 2.6%) {10.3%}
85  ... 
91  -O                                                                        (1 = 2.6%) {12.8%}
92  O                                                                         (0 = 0.0%) {15.4%}
93  -O                                                                        (1 = 2.6%) {15.4%}
94  O                                                                         (0 = 0.0%) {17.9%}
95  -O                                                                        (1 = 2.6%) {17.9%}
96  ----O                                                                     (4 = 10.3%) {20.5%}
97  --O                                                                       (2 = 5.1%) {30.8%}
98  ---------------O                                                          (15 = 38.5%) {35.9%}
99  ----------O                                                               (10 = 25.6%) {74.4%}
100 ... 

Histogram: CPU.Experimental.EstimatedFrequencyAsPercentOfLimit.Performance recorded 37 samples, mean = 126.8 (flags = 0x41)
0    ... 
24   --O                                                                       (2 = 5.4%) {0.0%}
25   ... 
36   -O                                                                        (1 = 2.7%) {5.4%}
37   ... 
58   -O                                                                        (1 = 2.7%) {8.1%}
59   ... 
73   -O                                                                        (1 = 2.7%) {10.8%}
74   ... 
101  --------------------------------O                                         (32 = 86.5%) {13.5%}

Histogram: CPU.Experimental.EstimatedFrequencyAsPercentOfMax.Performance recorded 37 samples, mean = 126.8 (flags = 0x41)
0    ... 
24   --O                                                                       (2 = 5.4%) {0.0%}
25   ... 
36   -O                                                                        (1 = 2.7%) {5.4%}
37   ... 
58   -O                                                                        (1 = 2.7%) {8.1%}
59   ... 
73   -O                                                                        (1 = 2.7%) {10.8%}
74   ... 
101  --------------------------------O                                         (32 = 86.5%) {13.5%}

Histogram: Cast.Channel.Certificate recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Cast.Channel.Nonce recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Cast.Channel.Signature recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: CertificateType2.BR.Intermediate.ECDSA recorded 4 samples, mean = 320.0 (flags = 0x41)
0    ... 
256  --O                                                                       (2 = 50.0%) {0.0%}
257  ... 
384  --O                                                                       (2 = 50.0%) {50.0%}
385  ... 

Histogram: CertificateType2.BR.Intermediate.RSA recorded 10 samples, mean = 2048.0 (flags = 0x41)
0     ... 
2048  ----------O                                                               (10 = 100.0%) {0.0%}
2049  ... 

Histogram: CertificateType2.BR.Leaf.ECDSA recorded 11 samples, mean = 256.0 (flags = 0x41)
0    ... 
256  -----------O                                                              (11 = 100.0%) {0.0%}
257  ... 

Histogram: CertificateType2.BR.Leaf.RSA recorded 2 samples, mean = 2048.0 (flags = 0x41)
0     ... 
2048  --O                                                                       (2 = 100.0%) {0.0%}
2049  ... 

Histogram: CertificateType2.BR.Root.ECDSA recorded 3 samples, mean = 384.0 (flags = 0x41)
0    ... 
384  ---O                                                                      (3 = 100.0%) {0.0%}
385  ... 

Histogram: CertificateType2.BR.Root.RSA recorded 10 samples, mean = 3686.4 (flags = 0x41)
0     ... 
2048  --O                                                                       (2 = 20.0%) {0.0%}
2049  ... 
4096  --------O                                                                 (8 = 80.0%) {20.0%}
4097  ... 

Histogram: ChildProcess.Launched.UtilityProcessHash recorded 14 samples (flags = 0x41)
-2043041185 -O                                                                        (1 = 7.1%)
-1468742076 -O                                                                        (1 = 7.1%)
331504207   -----------O                                                              (11 = 78.6%)
1411170475  -O                                                                        (1 = 7.1%)

Histogram: ChildProcess.ProcessLifetime.Utility recorded 14 samples, mean = 1711268.6 (flags = 0x41)
0        ... 
294      -O                                                                        (1 = 7.1%) {0.0%}
398      ... 
4516     ----------O                                                               (10 = 71.4%) {7.1%}
6118     O                                                                         (0 = 0.0%) {78.6%}
8289     -O                                                                        (1 = 7.1%) {78.6%}
11230    ... 
3600000  --O                                                                       (2 = 14.3%) {85.7%}

Histogram: Chrome.ProcessSingleton.NotifyResult recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Chrome.ProcessSingleton.TimeToCreate recorded 1 samples, mean = 1.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
10 ... 

Histogram: Chrome.SystemNetworkContextManager.NetworkSandboxState recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: ChromeElf.Beacon.RetryAttemptsBeforeSuccess recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ChromeElf.Beacon.SetupStatus recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: ChromeElf.ExtensionPoint.EnableState recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: ClientHints.CriticalCHRestart recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ClientHints.FetchLatency_PrefRead recorded 5 samples, mean = 75.4 (flags = 0x41)
0    ... 
8    -O                                                                        (1 = 20.0%) {0.0%}
11   O                                                                         (0 = 0.0%) {20.0%}
15   -O                                                                        (1 = 20.0%) {20.0%}
21   -O                                                                        (1 = 20.0%) {40.0%}
29   ... 
55   -O                                                                        (1 = 20.0%) {60.0%}
76   ... 
203  -O                                                                        (1 = 20.0%) {80.0%}
282  ... 

Histogram: ClientHints.FetchLatency_PrerenderHost recorded 5 samples, mean = 152.6 (flags = 0x41)
0    -O                                                                        (1 = 20.0%)
1    --O                                                                       (2 = 40.0%) {20.0%}
2    ... 
4    -O                                                                        (1 = 20.0%) {60.0%}
6    ... 
752  -O                                                                        (1 = 20.0%) {80.0%}
1043 ... 

Histogram: ClientHints.FetchLatency_Total recorded 5 samples, mean = 228.0 (flags = 0x41)
0    ... 
8    -O                                                                        (1 = 20.0%) {0.0%}
11   O                                                                         (0 = 0.0%) {20.0%}
15   -O                                                                        (1 = 20.0%) {20.0%}
21   -O                                                                        (1 = 20.0%) {40.0%}
29   ... 
55   -O                                                                        (1 = 20.0%) {60.0%}
76   ... 
752  -O                                                                        (1 = 20.0%) {80.0%}
1043 ... 

Histogram: Commerce.PDPNavigation.ShoppingList.IneligibilityReason recorded 6 samples, mean = 4.0 (flags = 0x41)
0  ... 
3  --O                                                                       (2 = 33.3%) {0.0%}
4  --O                                                                       (2 = 33.3%) {33.3%}
5  --O                                                                       (2 = 33.3%) {66.7%}
6  ... 

Histogram: Commerce.PriceTracking.DanglingUserSubscriptionCountAtStartup recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Compositing.Browser.CompositorFrame.Quads recorded 3 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ---O                                                                      (3 = 100.0%) {0.0%}
2  ... 

Histogram: Compositing.Browser.LayerTreeImpl.CalculateDrawPropertiesUs recorded 3 samples, mean = 198.7 (flags = 0x41)
0    ... 
12   -O                                                                        (1 = 33.3%) {0.0%}
16   O                                                                         (0 = 0.0%) {33.3%}
21   -O                                                                        (1 = 33.3%) {33.3%}
28   ... 
448  -O                                                                        (1 = 33.3%) {66.7%}
590  ... 

Histogram: Compositing.Browser.LayersUpdateTime recorded 3 samples, mean = 507.3 (flags = 0x41)
0     ... 
21    -O                                                                        (1 = 33.3%) {0.0%}
29    O                                                                         (0 = 0.0%) {33.3%}
40    -O                                                                        (1 = 33.3%) {33.3%}
55    ... 
1447  -O                                                                        (1 = 33.3%) {66.7%}
2008  ... 

Histogram: Compositing.ColorGamut recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Compositing.DidMainThreadBlockDuringCommit recorded 12 samples, mean = 0.2 (flags = 0x41)
0  ---------O                                                                (9 = 75.0%)
1  ---O                                                                      (3 = 25.0%) {75.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Compositing.DirectRenderer.OverlayProcessingUs recorded 7 samples, mean = 0.3 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
5  ... 

Histogram: Compositing.DirectRenderer.PartialSwap.ExtraDamage recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Compositing.DirectRenderer.PartialSwap.FrameBufferDamage recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Compositing.DirectRenderer.PartialSwap.RootDamage recorded 7 samples, mean = 100.0 (flags = 0x41)
0    ... 
100  -------O                                                                  (7 = 100.0%) {0.0%}
101  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Compositing.DirectRenderer.PartialSwap.TotalDamage recorded 7 samples, mean = 100.0 (flags = 0x41)
0    ... 
